📡搞机大师出品,#genre#
「广东」潮州综合,https://t.68l.cc/gd.php?id=3131#http://www.namewee.xyz/gudou.php?id=3131
「广东」潮州民生,https://t.68l.cc/gd.php?id=3132#http://www.namewee.xyz/gudou.php?id=3132
「广东」潮州综合,http://time-vod-qhlive.sobeylive.com/czbtv2019/czzhpd.m3u8
「广东」潮州民生,http://time-vod-qhlive.sobeylive.com/czbtv2019/czggpd.m3u8
「广东」潮州综合,http://113.117.74.28:8081/hls/23/index.m3u8

「广东」汕头小公园,https://gctxyc.liveplay.myqcloud.com/gc/bsszjs_1/index.m3u8?contentid=2820180516001
「广东」汕头小公园,https://gctxyc.liveplay.myqcloud.com/gc/bsszjs_1_md.m3u8
「广东」汕头综合,http://183.237.231.139:9901/tsfile/live/1044_1.m3u8?fbl=
「广东」汕头综合,http://lu1.cc/itv/php/tide.php?id=stxwzh#http://zourjke.eu.org:84/doudou.php?id=shantouyitaogaoqing_4500#https://t.68l.cc/gd.php?id=shantouyitaogaoqing_4500
「广东」汕头综合,http://113.91.169.197:9999/rtp/239.253.43.30:5146
「广东」汕头综合高清,http://113.91.169.197:9999/rtp/239.77.1.130:5146
「广东」汕头综合高清,http://113.91.169.197:9999/rtp/239.253.43.45:5146
「广东」汕头经济生活,http://113.91.169.197:9999/rtp/239.253.43.43:5146
「广东」汕头经济生活,http://183.237.231.139:9901/tsfile/live/1045_1.m3u8?fbl=
「广东」汕头经济生活高清,http://113.91.169.197:9999/rtp/239.77.1.131:5146
「广东」汕头经济生活高清,http://113.91.169.197:9999/rtp/239.253.43.46:5146
「广东」汕头文旅体育,http://183.237.231.139:9901/tsfile/live/1046_1.m3u8?fbl=
「广东」汕头文旅体育,http://113.91.169.197:9999/rtp/239.253.43.44:5146
「广东」汕头文旅体育高清,http://113.91.169.197:9999/rtp/239.77.1.132:5146
「广东」汕头文旅体育高清,http://113.91.169.197:9999/rtp/239.253.43.47:5146

「广东」揭阳生活,http://122.152.202.33/s/9b29914a/index.m3u8?id=673#http://zourjke.eu.org:84/doudou.php?id=jieyanggonggongHD
「广东」揭阳综合,http://183.237.231.139:9901/tsfile/live/1030_1.m3u8?fbl=
「广东」揭阳生活,http://183.237.231.139:9901/tsfile/live/1031_1.m3u8?fbl=
「广东」揭阳综合,http://www.namewee.xyz/gudou.php?id=jieyangzongheHD
「广东」揭阳综合,http://zourjke.eu.org:84/doudou.php?id=jieyangzongheHD

「广东」广东珠江HD,http://gxdl-lhs.8866.org:85/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0#http://gxdl-lhs.8866.org:85/tsfile/live/1060_1.m3u8?key=txiptv&playlive=1&authid=0
「广东」广东民生HD,http://gxdl-lhs.8866.org:85/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0#http://lcx-olt.8866.org:8181/tsfile/live/1081_1.m3u8
「广东」广东民生HD,http://gxdl-lhs.8866.org:85/tsfile/live/1007_1.m3u8?key=txiptv&playlive=0&authid=0
「广东」广东新闻HD,http://lcx-olt.8866.org:8181/tsfile/live/1080_1.m3u8
「广东」广东民生HD,http://ddns.cyruslee.top:8888/udp/239.77.0.225:5146

「广东」广东体育,http://219.137.29.178:4433/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
「广东」广东体育,http://ddns.cyruslee.top:8888/udp/239.77.0.112:5146
「广东」广东体育,http://ddns.cyruslee.top:8888/udp/239.77.0.168:5146
「广东」广东体育,http://gxdl-lhs.8866.org:85/tsfile/live/1010_1.m3u8?key=txiptv&playlive=0&authid=0

「广东」广州综合,http://gxdl-lhs.8866.org:85/tsfile/live/1086_1.m3u8?key=txiptv&playlive=1&authid=0
「广东」深圳龙岗,https://lglivepull.sznews.com/live/2647.m3u8
「广东」龙岗广播,https://lglivepull.sznews.com/live/2648.m3u8
「广东」深圳东部,https://lglivepull.sznews.com/live/2646.m3u8
「广东」深圳众创,https://lglivepull.sznews.com/live/2645.m3u8
「广东」深圳都市,http://livepull-tcyzb.sztv.com.cn/live/dushi01.m3u8#http://223.109.210.41/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel46/index.m3u8
「广东」深圳电视剧,http://223.109.210.41/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel47/index.m3u8#http://gxdl-lhs.8866.org:85/tsfile/live/1113_1.m3u8?key=txiptv&playlive=1&authid=0
「广东」深圳财经生活,http://223.109.210.41/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel48/index.m3u8
「广东」深圳体育健康,http://223.109.210.41/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel50/index.m3u8
「广东」深圳公共,http://223.109.210.41/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel52/index.m3u8
「广东」深圳宜和购物,http://223.109.210.41/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel42/index.m3u8
「广东」蛇口电视台,http://223.109.210.41/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel37/index.m3u8
「广东」番禺电视台,http://video.epaper.pybtv.cn:8080/live/rtmp_live_demo.flv
「广东」增城电视台,http://pl1.cloud.dayang.com.cn/live/10062_E5i2s6.m3u8
「广东」天威TVG,http://36.36.200.212:9901/tsfile/live/1002_1.m3u8
「广东」韶关综合,https://www.sgmsw.cn/videos/tv/201805/1308/SB05RIYZOU8JR418AUQOF62CAJQ08D0E/hls/live.m3u8?zguangd
「广东」GRTN健康频道,http://glive.grtn.cn/live/health.m3u8
「广东」GRTN纪录片,http://glive.grtn.cn/live/jilupian.m3u8
「广东」GRTN荔枝台,http://glive.grtn.cn/live/lizhi.m3u8
「广东」GRTN生活频道,http://glive.grtn.cn/live/life.m3u8
「广东」GRTN文化频道,http://glive.grtn.cn/live/wenhua_test0203.m3u8
「广东」茂名综合频道,http://gxdl-lhs.8866.org:85/tsfile/live/1070_1.m3u8?key=txiptv&playlive=1&authid=0
「广东」茂名文化生活,http://gxdl-lhs.8866.org:85/tsfile/live/1071_1.m3u8?key=txiptv&playlive=1&authid=0
「广东」广州综合1,http://lcx-olt.8866.org:8181/tsfile/live/1078_1.m3u8
「广东」佛冈综合,https://r2.vzan.com/v/slowlive_763398745742339271.m3u8?zbid=1033266991&tpid=1075591638

📡广西频道,#genre#
「广西」贺州综合,http://zhz.gxhzxw.com:2935/live/HZXW-HD/playlist.m3u8
「广西」罗城综合,http://111.12.75.177:9100/lctvlive/lch.m3u8?zguangxd
「广西」南宁都市生活,http://hls.nntv.cn/nnlive/NNTV_METRO_A.m3u8?zguangxd
「广西」南宁新闻综合,http://hls.nntv.cn/nnlive/NNTV_NEWS_A.m3u8?zguangxd
「广西」南宁影娱乐,http://hls.nntv.cn/nnlive/NNTV_VOD_A.m3u8?zguangxd
「广西」贵港新闻 HD,http://171.109.211.57:8099/tsfile/live/1008_1.m3u8?key=txiptv
「广西」贵港科教,http://171.109.211.57:8099/tsfile/live/0002_1.m3u8?key=txiptv
「广西」广西卫视 HD,http://171.109.211.57:8099/tsfile/live/0113_1.m3u8?key=txiptv
「广西」广西综艺 HD,http://171.109.211.57:8099/tsfile/live/1013_1.m3u8?key=txiptv
「广西」广西都市 HD,http://171.109.211.57:8099/tsfile/live/1012_1.m3u8?key=txiptv
「广西」广西新闻 HD,http://171.109.211.57:8099/tsfile/live/1018_1.m3u8?key=txiptv
「广西」广西影视 HD,http://171.109.211.57:8099/tsfile/live/1017_1.m3u8?key=txiptv
「广西」广西国际,http://171.109.211.57:8099/tsfile/live/1043_1.m3u8?key=txiptv
「广西」广西乐思购,http://171.109.211.57:8099/tsfile/live/1112_1.m3u8?key=txiptv
「广西」广西移动,http://171.109.211.57:8099/tsfile/live/1044_1.m3u8?key=txiptv

📡河北频道,#genre#
「河北」河北农民,http://121.24.98.251:8090/hls/27/index.m3u8
「河北」河北都市,http://121.24.98.251:8090/hls/28/index.m3u8
「河北」河北影视,http://121.24.98.251:8090/hls/29/index.m3u8
「河北」昌黎综合频道,https://jwliveqxzb.hebyun.com.cn/clzhpd/clzhpd.m3u8?zhebd
「河北」昌黎综合频道,https://jwcdnqx.hebyun.com.cn/live/clzhpd/1500k/tzwj_video.m3u8?zhebd
「河北」邯郸公共频道,https://jwcdnqx.hebyun.com.cn/live/hdgg/1500k/tzwj_video.m3u8?zhebd
「河北」邯郸公共频道,https://jwliveqxzb.hebyun.com.cn/hdgg/hdgg.m3u8
「河北」邯郸科技教育,https://jwliveqxzb.hebyun.com.cn/hdkj/hdkj.m3u8?zhebd
「河北」邯郸科技教育,https://jwcdnqx.hebyun.com.cn/live/hdkj/1500k/tzwj_video.m3u8?zhebd
「河北」鹿泉一套,https://jwliveqxzb.hebyun.com.cn/luquanyi/luquanyi.m3u8?zhebd
「河北」鹿泉一套,https://jwcdnqx.hebyun.com.cn/live/luquanyi/1500k/tzwj_video.m3u8?zhebd
「河北」石家庄都市,http://pluslive1.sjzntv.cn/dushi/playlist.m3u8?zhebd
「河北」石家庄生活,http://pluslive1.sjzntv.cn/shenghuo/playlist.m3u8?zhebd
「河北」石家庄新闻综合,http://pluslive1.sjzntv.cn/xmzh/playlist.m3u8?zhebd
「河北」石家庄娱乐,http://pluslive1.sjzntv.cn/yule/playlist.m3u8?zhebd
「河北」河北经济生活,http://event.pull.hebtv.com/jishi/jingjishenghuo.m3u8
「河北」河北经济生活,https://event.pull.hebtv.com/jishi/jingjishenghuo.m3u8
「河北」河北经济生活,http://live.hyxrmt.com:85/live/xwpd.m3u8
「河北」河北经济生活,http://183.196.25.171:808/hls/17/index.m3u8
「河北」河北经济生活,http://cyz32.livehbindex.hbcatv.cn/live/50000020b7644f6784ae6c6eb82d7665.m3u8?bitrate=2300&pt=5
「河北」河北经济生活,http://183.196.25.171:808/hls/17/index.m3u8
「河北」河北经济生活,http://api2.52tb.xyz/info?id=482&token=20230218htjgzi

📡河南频道,#genre#
「河南」河南武术世界,http://150.138.8.143/00/SNM/CHANNEL00000657/index.m3u8
「河南」宝丰综合频道,http://tvpull.dxhmt.cn:9081/tv/10421-1.m3u8?zhend
「河南」邓州新闻,http://tvpull.dxhmt.cn:9081/tv/11381-1.m3u8?zhend
「河南」方城一套,http://tvpull.dxhmt.cn:9081/tv/11322-1.m3u8?zhend
「河南」扶沟综合频道,http://tvpull.dxhmt.cn:9081/tv/11621-1.m3u8?zhend
「河南」巩义新闻综合,http://tvpull.dxhmt.cn:9081/tv/10181-1.m3u8?zhend
「河南」滑县快乐3,http://tvpull.dxhmt.cn:9081/tv/10526-3.m3u8?zhend
「河南」滑县新闻,http://tvpull.dxhmt.cn:9081/tv/10526-1.m3u8?zhend
「河南」济源电视一套,http://tvpull.dxhmt.cn:9081/tv/19001-1.m3u8?zhend
「河南」郏县综合频道,http://tvpull.dxhmt.cn:9081/tv/10425-1.m3u8?zhend
「河南」焦作公共频道,http://zhpull.dxhmt.cn/jiaozuo/29b65b69130c4ef1a3283cc7b913da05/playlist.m3u8?zhend
「河南」焦作综合频道,http://zhpull.dxhmt.cn/jiaozuo/b75a92c9503e47cf9e89f7ff247b65f2/playlist.m3u8?zhend
「河南」灵宝新闻综合,http://tvpull.dxhmt.cn:9081/tv/11282-1.m3u8?zhend
「河南」鹿邑新闻频道,http://tvpull.dxhmt.cn:9081/tv/11628-1.m3u8?zhend
「河南」内黄综合频道,http://tvpull.dxhmt.cn:9081/tv/10527-1.m3u8?zhend
「河南」沁阳文化旅游,http://live.qinyangtv.com:82/channel2/sd/live.m3u8?zhend
「河南」汝南综合,http://tvpull.dxhmt.cn:9081/tv/11727-1.m3u8?zhend
「河南」嵩县综合新闻,http://tvpull.dxhmt.cn:9081/tv/10325-1.m3u8?zhend
「河南」唐河一套,http://tvpull.dxhmt.cn:9081/tv/11328-1.m3u8?zhend
「河南」桐柏新闻综合,http://tvpull.dxhmt.cn:9081/tv/11330-1.m3u8?zhend
「河南」卫辉综合频道,http://tvpull.dxhmt.cn:9081/tv/10781-1.m3u8?zhend
「河南」温县综合,http://tvpull.dxhmt.cn:9081/tv/10825-1.m3u8?zhend
「河南」西华综合频道,http://tvpull.dxhmt.cn:9081/tv/11622-1.m3u8?zhend
「河南」新安新闻综合,http://tvpull.dxhmt.cn:9081/tv/10323-1.m3u8?zhend
「河南」新乡县电视台,http://tvpull.dxhmt.cn:9081/tv/10721-1.m3u8?zhend
「河南」新野综合,http://tvpull.dxhmt.cn:9081/tv/11329-1.m3u8?zhend
「河南」荥阳综合,http://tvpull.dxhmt.cn:9081/tv/10182-1.m3u8?zhend
「河南」宜阳综合频道,http://tvpull.dxhmt.cn:9081/tv/10327-1.m3u8?zhend
「河南」永城卫建,http://tvpull.dxhmt.cn/tv/11481-3.m3u8?zhend
「河南」禹州公共,http://tvpull.dxhmt.cn:9081/tv/11081-2.m3u8
「河南」禹州公共,http://tvpull.dxhmt.cn/tv/11081-2.m3u8?zhend
「河南」禹州综合,http://tvpull.dxhmt.cn:9081/tv/11081-1.m3u8?zhend

📡辽宁频道,#genre#

「辽宁」辽宁都市,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000610
「辽宁」辽宁北方,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000071
「辽宁」辽宁生活,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000073
「辽宁」辽宁体育,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000611
「辽宁」辽宁影视剧,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000070
「辽宁」辽宁教育青少,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000075
「辽宁」辽宁经济,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000076
「辽宁」辽宁公共,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000077
「辽宁」北方导视,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000187
「辽宁」辽宁新动漫,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000140
「辽宁」沈阳新闻综合,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000059
「辽宁」抚顺综合,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000275
「辽宁」鞍山新闻综合,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000274
「辽宁」大连新闻综合,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000273
「辽宁」丹东新闻综合,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000276
「辽宁」锦州新闻综合,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000277
「辽宁」阜新综合,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000279
「辽宁」辽阳新闻综合,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000280
「辽宁」营口新闻综合,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000278
「辽宁」盘锦新闻综合,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000283
「辽宁」铁岭新闻综合,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000281
「辽宁」朝阳新闻综合,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000282
「辽宁」本溪综合,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000312
「辽宁」连山区综合,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000491
「辽宁」龙港区综合,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000490
「辽宁」葫芦岛新闻综合,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000284
「辽宁」辽宁公共,http://42.176.185.28:9901/tsfile/live/1010_1.m3u8
「辽宁」辽宁都市,http://42.176.185.28:9901/tsfile/live/1005_1.m3u8
「辽宁」辽宁经济,http://42.176.185.28:9901/tsfile/live/1009_1.m3u8
「辽宁」辽宁生活,http://42.176.185.28:9901/tsfile/live/1006_1.m3u8
「辽宁」辽宁影视剧,http://42.176.185.28:9901/tsfile/live/1012_1.m3u8
「辽宁」辽宁教育,http://42.176.185.28:9901/tsfile/live/1008_1.m3u8
「辽宁」辽宁体育,http://42.176.185.28:9901/tsfile/live/1007_1.m3u8

「辽宁」辽宁经济,http://218.25.44.2:8899/hls/39/index.m3u8
「辽宁」辽宁公共,http://218.25.44.2:8899/hls/40/index.m3u8
「辽宁」辽宁影视,http://218.25.44.2:8899/hls/48/index.m3u8
「辽宁」辽宁教育,http://218.25.44.2:8899/hls/51/index.m3u8
「辽宁」辽宁生活,http://218.25.44.2:8899/hls/52/index.m3u8
「辽宁」辽宁体育,http://218.25.44.2:8899/hls/53/index.m3u8
「辽宁」辽宁北方,http://218.25.44.2:8899/hls/54/index.m3u8
「辽宁」沈阳新闻综合,http://218.25.44.2:8899/hls/20/index.m3u8
「辽宁」辽宁新动漫,http://113.117.74.12:8081/hls/115/index.m3u8
「辽宁」丹东新闻综合,http://mmitv.top/test/tianma.php?id=ddzh
「辽宁」北方,http://39.134.61.218/PLTV/88888888/224/3221226865/index.m3u8
「辽宁」宜佳优选,http://39.134.61.218/PLTV/88888888/224/3221226920/index.m3u8
「辽宁」移动电视,http://39.134.61.218/PLTV/88888888/224/3221226867/index.m3u8
「辽宁」影视剧,http://39.134.61.218/PLTV/88888888/224/3221226861/index.m3u8
「辽宁」都市,http://39.134.61.218/PLTV/88888888/224/3221226914/index.m3u8
「辽宁」教育•青少,http://39.134.61.218/PLTV/88888888/224/3221226863/index.m3u8
「辽宁」生活,http://39.134.61.218/PLTV/88888888/224/3221226918/index.m3u8
「辽宁」大连新闻,http://live.dltv.cn:81/live1/live1_video.m3u8
「辽宁」大连新闻,http://live.cooltv.top/tv/cutv.php?id=dlxwzh
「辽宁」大连生活,http://live.dltv.cn:81/live2/live2_video.m3u8
「辽宁」大连生活,http://live.cooltv.top/tv/cutv.php?id=dlsh
「辽宁」大连公共,http://live.dltv.cn:81/live3/live3_video.m3u8
「辽宁」大连文体,http://live.dltv.cn:81/live4/live4_video.m3u8
「辽宁」大连文体,http://live.cooltv.top/tv/cutv.php?id=dlwt
「辽宁」大连影视,http://live.dltv.cn:81/live5/live5_video.m3u8
